Format Version,1.1,Take Name,Take 2016-04-07 08.32.39 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2016-04-07 08.32.39.232 PM,Total Frames,3650,Rotation Type,Quaternion

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,,Marker_10000,Marker_10000,Marker_10000,Marker_10007,Marker_10007,Marker_10007,Marker_10008,Marker_10008,Marker_10008,Marker_10011,Marker_10011,Marker_10011
,,"8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702710","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702717","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E35702718","8392B20CF49E3570271B","8392B20CF49E3570271B","8392B20CF49E3570271B"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
346,2.883333,-2.922781,1.411043,2.744524,,,,,,,,,
347,2.891667,-2.922707,1.411096,2.744684,,,,,,,,,
348,2.900000,-2.922699,1.411021,2.744599,,,,,,,,,
349,2.908333,-2.922682,1.411064,2.744573,,,,,,,,,
350,2.916667,-2.922732,1.411096,2.744607,,,,,,,,,
351,2.925000,-2.922712,1.411088,2.744658,,,,,,,,,
352,2.933333,-2.922737,1.411075,2.744620,,,,,,,,,
353,2.941667,-2.922772,1.411037,2.744602,,,,,,,,,
354,2.950000,-2.922719,1.411027,2.744557,,,,,,,,,
355,2.958333,-2.922684,1.410973,2.744514,,,,,,,,,
356,2.966667,-2.922787,1.411084,2.744685,,,,,,,,,
357,2.975000,-2.922651,1.411074,2.744614,,,,,,,,,
358,2.983333,-2.922643,1.411059,2.744648,,,,,,,,,
359,2.991667,-2.922706,1.411015,2.744524,,,,,,,,,
360,3.000000,-2.922676,1.410988,2.744573,,,,,,,,,
361,3.008333,-2.922709,1.411001,2.744584,,,,,,,,,
362,3.016667,-2.922795,1.410986,2.744601,,,,,,,,,
363,3.025000,-2.922708,1.411071,2.744623,,,,,,,,,
364,3.033333,-2.922756,1.411005,2.744599,,,,,,,,,
365,3.041667,-2.922731,1.411006,2.744585,,,,,,,,,
366,3.050000,-2.922707,1.411108,2.744658,,,,,,,,,
367,3.058333,-2.922660,1.410964,2.744492,,,,,,,,,
368,3.066667,-2.922724,1.411009,2.744576,,,,,,,,,
369,3.075000,-2.922714,1.411032,2.744578,,,,,,,,,
370,3.083333,-2.922699,1.411095,2.744656,,,,,,,,,
371,3.091667,-2.922743,1.411031,2.744585,,,,,,,,,
372,3.100000,-2.922659,1.411051,2.744653,,,,,,,,,
373,3.108333,-2.922686,1.411134,2.744728,,,,,,,,,
374,3.116667,-2.922683,1.411064,2.744602,,,,,,,,,
375,3.125000,-2.922689,1.411032,2.744610,,,,,,,,,
376,3.133333,-2.922730,1.411057,2.744576,,,,,,,,,
377,3.141667,-2.922722,1.411023,2.744617,,,,,,,,,
378,3.150000,-2.922721,1.411052,2.744633,,,,,,,,,
379,3.158333,-2.922752,1.411017,2.744540,,,,,,,,,
380,3.166667,-2.922736,1.411036,2.744559,,,,,,,,,
381,3.175000,-2.922728,1.411078,2.744620,,,,,,,,,
382,3.183333,-2.922723,1.411004,2.744603,,,,,,,,,
383,3.191667,-2.922766,1.411090,2.744599,,,,,,,,,
384,3.200000,-2.922692,1.411026,2.744593,,,,,,,,,
385,3.208333,-2.922752,1.410958,2.744503,,,,,,,,,
386,3.216667,-2.922804,1.411002,2.744586,,,,,,,,,
387,3.225000,-2.922733,1.411105,2.744696,,,,,,,,,
388,3.233333,-2.922704,1.411085,2.744680,,,,,,,,,
389,3.241667,-2.922705,1.410948,2.744532,,,,,,,,,
390,3.250000,-2.922756,1.410962,2.744548,,,,,,,,,
391,3.258333,-2.922693,1.411078,2.744637,,,,,,,,,
392,3.266667,-2.922736,1.411062,2.744590,,,,,,,,,
393,3.275000,-2.922665,1.411053,2.744659,,,,,,,,,
394,3.283333,-2.922733,1.411078,2.744607,,,,,,,,,
395,3.291667,-2.922726,1.411125,2.744677,,,,,,,,,
396,3.300000,-2.922768,1.411072,2.744646,,,,,,,,,
397,3.308333,-2.922812,1.411143,2.744694,,,,,,,,,
398,3.316667,-2.922760,1.411113,2.744654,,,,,,,,,
399,3.325000,-2.922669,1.411114,2.744628,,,,,,,,,
400,3.333333,-2.922730,1.411047,2.744562,,,,,,,,,
401,3.341667,-2.922692,1.411057,2.744631,,,,,,,,,
402,3.350000,-2.922698,1.410998,2.744567,,,,,,,,,
403,3.358333,-2.922741,1.410979,2.744565,,,,,,,,,
404,3.366667,-2.922739,1.411013,2.744587,,,,,,,,,
405,3.375000,-2.922771,1.411066,2.744653,,,,,,,,,
406,3.383333,-2.922698,1.411133,2.744705,,,,,,,,,
407,3.391667,-2.922710,1.411161,2.744606,,,,,,,,,
408,3.400000,-2.922689,1.410925,2.744535,,,,,,,,,
409,3.408333,-2.922689,1.410986,2.744549,,,,,,,,,
410,3.416667,-2.922659,1.411047,2.744595,,,,,,,,,
411,3.425000,-2.922720,1.411096,2.744694,,,,,,,,,
412,3.433333,-2.922744,1.411047,2.744665,,,,,,,,,
413,3.441667,-2.922719,1.411086,2.744651,,,,,,,,,
414,3.450000,-2.922713,1.411007,2.744576,,,,,,,,,
415,3.458333,-2.922698,1.411101,2.744630,,,,,,,,,
416,3.466667,-2.922727,1.411017,2.744609,,,,,,,,,
417,3.475000,-2.922620,1.410983,2.744611,,,,,,,,,
418,3.483333,-2.922794,1.410858,2.744498,,,,,,,,,
419,3.491667,-2.922752,1.411036,2.744612,,,,,,,,,
420,3.500000,-2.922760,1.411059,2.744644,,,,,,,,,
421,3.508333,-2.922735,1.411043,2.744669,,,,,,,,,
422,3.516667,-2.922718,1.410987,2.744618,,,,,,,,,
423,3.525000,-2.922748,1.410945,2.744580,,,,,,,,,
424,3.533333,-2.922741,1.411012,2.744586,,,,,,,,,
425,3.541667,-2.922718,1.411014,2.744582,,,,,,,,,
426,3.550000,-2.922658,1.411055,2.744708,,,,,,,,,
427,3.558333,-2.922707,1.410982,2.744602,,,,,,,,,
428,3.566667,-2.922673,1.411093,2.744700,,,,,,,,,
429,3.575000,-2.922766,1.411038,2.744658,,,,,,,,,
430,3.583333,-2.922687,1.410933,2.744614,,,,,,,,,
431,3.591667,-2.922720,1.410972,2.744597,,,,,,,,,
432,3.600000,-2.922723,1.411018,2.744695,,,,,,,,,
433,3.608333,-2.922750,1.411021,2.744643,,,,,,,,,
434,3.616667,-2.922669,1.411070,2.744690,,,,,,,,,
435,3.625000,-2.922728,1.410967,2.744581,,,,,,,,,
436,3.633333,-2.922695,1.411077,2.744715,,,,,,,,,
437,3.641667,-2.922723,1.410986,2.744619,,,,,,,,,
438,3.650000,-2.922712,1.411032,2.744667,,,,,,,,,
439,3.658333,-2.922698,1.410993,2.744637,,,,,,,,,
440,3.666667,-2.922648,1.411063,2.744700,,,,,,,,,
441,3.675000,-2.922729,1.411026,2.744661,,,,,,,,,
442,3.683333,-2.922771,1.411092,2.744674,,,,,,,,,
443,3.691667,-2.922733,1.410968,2.744541,,,,,,,,,
444,3.700000,-2.922795,1.411046,2.744616,,,,,,,,,
445,3.708333,-2.922807,1.410930,2.744478,,,,,,,,,
446,3.716667,-2.922732,1.411062,2.744568,,,,,,,,,
447,3.725000,-2.922794,1.410983,2.744582,,,,,,,,,
448,3.733333,-2.922771,1.411040,2.744596,,,,,,,,,
449,3.741667,-2.922702,1.411047,2.744665,,,,,,,,,
450,3.750000,-2.922681,1.411041,2.744654,,,,,,,,,
451,3.758333,-2.922717,1.411037,2.744637,,,,,,,,,
452,3.766667,-2.922691,1.411031,2.744658,,,,,,,,,
453,3.775000,-2.922688,1.411031,2.744677,,,,,,,,,
454,3.783333,-2.922704,1.411131,2.744733,,,,,,,,,
455,3.791667,-2.922720,1.410974,2.744596,,,,,,,,,
456,3.800000,-2.922668,1.411112,2.744771,,,,,,,,,
457,3.808333,-2.922718,1.411057,2.744694,,,,,,,,,
458,3.816667,-2.922717,1.411059,2.744762,,,,,,,,,
459,3.825000,-2.922709,1.411077,2.744692,,,,,,,,,
460,3.833333,-2.922689,1.411080,2.744707,,,,,,,,,
461,3.841667,-2.922640,1.411124,2.744749,,,,,,,,,
462,3.850000,-2.922634,1.411105,2.744721,,,,,,,,,
463,3.858333,-2.922654,1.411125,2.744710,,,,,,,,,
464,3.866667,-2.922716,1.411051,2.744658,,,,,,,,,
465,3.875000,-2.922632,1.410990,2.744626,,,,,,,,,
466,3.883333,-2.922658,1.411035,2.744661,,,,,,,,,
467,3.891667,-2.922743,1.410924,2.744543,,,,,,,,,
468,3.900000,-2.922741,1.411013,2.744696,,,,,,,,,
469,3.908333,-2.922716,1.411004,2.744603,,,,,,,,,
470,3.916667,-2.922775,1.411085,2.744632,,,,,,,,,
471,3.925000,-2.922741,1.411084,2.744664,,,,,,,,,
472,3.933333,-2.922774,1.411070,2.744669,,,,,,,,,
473,3.941667,-2.922766,1.410981,2.744671,,,,,,,,,
474,3.950000,-2.922786,1.411029,2.744561,,,,,,,,,
475,3.958333,-2.922821,1.411015,2.744611,,,,,,,,,
476,3.966667,-2.922803,1.411057,2.744594,,,,,,,,,
477,3.975000,-2.922824,1.410982,2.744638,,,,,,,,,
478,3.983333,-2.922822,1.410985,2.744559,,,,,,,,,
479,3.991667,-2.922752,1.411050,2.744657,,,,,,,,,
480,4.000000,-2.922777,1.411036,2.744650,,,,,,,,,
481,4.008333,-2.922748,1.410957,2.744590,,,,,,,,,
482,4.016667,-2.922726,1.411012,2.744631,,,,,,,,,
483,4.025000,-2.922851,1.411054,2.744672,,,,,,,,,
484,4.033333,-2.922758,1.411135,2.744709,,,,,,,,,
485,4.041667,-2.922749,1.411075,2.744746,,,,,,,,,
486,4.050000,-2.922724,1.411075,2.744669,,,,,,,,,
487,4.058333,-2.922751,1.411038,2.744765,,,,,,,,,
488,4.066667,-2.922721,1.411086,2.744689,,,,,,,,,
489,4.075000,-2.922713,1.411005,2.744624,,,,,,,,,
490,4.083333,-2.922730,1.411034,2.744651,,,,,,,,,
491,4.091667,-2.922739,1.411062,2.744686,,,,,,,,,
492,4.100000,-2.922772,1.411062,2.744683,,,,,,,,,
493,4.108333,-2.922706,1.411158,2.744808,,,,,,,,,
494,4.116667,-2.922683,1.411033,2.744683,,,,,,,,,
495,4.125000,-2.922697,1.411082,2.744740,,,,,,,,,
496,4.133333,-2.922781,1.411042,2.744621,,,,,,,,,
497,4.141667,-2.922724,1.410972,2.744598,,,,,,,,,
498,4.150000,-2.922753,1.411064,2.744606,,,,,,,,,
499,4.158333,-2.922798,1.410999,2.744616,,,,,,,,,
500,4.166667,-2.922738,1.411035,2.744632,,,,,,,,,
501,4.175000,-2.922756,1.411034,2.744658,,,,,,,,,
502,4.183333,-2.922785,1.411094,2.744630,,,,,,,,,
503,4.191667,-2.922815,1.411076,2.744632,,,,,,,,,
504,4.200000,-2.922731,1.411087,2.744617,,,,,,,,,
505,4.208333,-2.922769,1.411093,2.744670,,,,,,,,,
506,4.216667,-2.922804,1.411061,2.744611,,,,,,,,,
507,4.225000,-2.922817,1.411057,2.744668,,,,,,,,,
508,4.233333,-2.922790,1.411138,2.744694,,,,,,,,,
509,4.241667,-2.922736,1.411053,2.744633,,,,,,,,,
510,4.250000,-2.922801,1.410970,2.744629,,,,,,,,,
511,4.258333,-2.922712,1.411064,2.744589,,,,,,,,,
512,4.266667,-2.922770,1.410992,2.744624,,,,,,,,,
513,4.275000,-2.922719,1.411022,2.744622,,,,,,,,,
514,4.283333,-2.922757,1.410915,2.744585,,,,,,,,,
515,4.291667,-2.922792,1.411023,2.744588,,,,,,,,,
516,4.300000,-2.922703,1.411048,2.744609,,,,,,,,,
517,4.308333,-2.922690,1.411103,2.744690,,,,,,,,,
518,4.316667,-2.922693,1.411095,2.744663,,,,,,,,,
519,4.325000,-2.922675,1.410984,2.744608,,,,,,,,,
520,4.333333,-2.922686,1.411044,2.744602,,,,,,,,,
521,4.341667,-2.922712,1.411042,2.744671,,,,,,,,,
522,4.350000,-2.922716,1.410976,2.744667,,,,,,,,,
523,4.358333,-2.922714,1.411042,2.744611,,,,,,,,,
524,4.366667,-2.922874,1.411102,2.744715,,,,,,,,,
525,4.375000,-2.923237,1.410976,2.744635,,,,,,,,,
526,4.383333,-2.924113,1.411088,2.744916,,,,,,,,,
527,4.391667,-2.925146,1.410968,2.744727,,,,,,,,,
528,4.400000,-2.926085,1.411160,2.744871,,,,,,,,,
529,4.408333,-2.927053,1.411169,2.744806,,,,,,,,,
530,4.416667,-2.928389,1.411182,2.744617,,,,,,,,,
531,4.425000,-2.929877,1.411197,2.744382,,,,,,,,,
532,4.433333,-2.931400,1.411276,2.744242,,,,,,,,,
533,4.441667,-2.932629,1.411485,2.744081,,,,,,,,,
534,4.450000,-2.933755,1.411490,2.743705,,,,,,,,,
535,4.458333,-2.934828,1.411336,2.743411,,,,,,,,,
536,4.466667,-2.935753,1.411441,2.743210,,,,,,,,,
537,4.475000,-2.936206,1.411488,2.743190,,,,,,,,,
538,4.483333,-2.936690,1.411476,2.743035,,,,,,,,,
539,4.491667,-2.937078,1.411551,2.742834,,,,,,,,,
540,4.500000,-2.937253,1.411560,2.742683,,,,,,,,,
541,4.508333,-2.937363,1.411550,2.742482,,,,,,,,,
542,4.516667,-2.937497,1.411587,2.742420,,,,,,,,,
543,4.525000,-2.937640,1.411595,2.742251,,,,,,,,,
544,4.533333,-2.937782,1.411599,2.742204,,,,,,,,,
545,4.541667,-2.938081,1.411600,2.741942,,,,,,,,,
546,4.550000,-2.938501,1.411535,2.741560,,,,,,,,,
547,4.558333,-2.938874,1.411531,2.741225,,,,,,,,,
548,4.566667,-2.939242,1.411472,2.740873,,,,,,,,,
549,4.575000,-2.939651,1.411435,2.740610,,,,,,,,,
550,4.583333,-2.940141,1.411472,2.740431,,,,,,,,,
551,4.591667,-2.940580,1.411404,2.740268,,,,,,,,,
552,4.600000,-2.941062,1.411384,2.740211,,,,,,,,,
553,4.608333,-2.941708,1.411322,2.740140,,,,,,,,,
554,4.616667,-2.942288,1.411358,2.740182,,,,,,,,,
555,4.625000,-2.943036,1.411521,2.740221,,,,,,,,,
556,4.633333,-2.943819,1.411660,2.740328,,,,,,,,,
557,4.641667,-2.944684,1.411681,2.740463,,,,,,,,,
558,4.650000,-2.945377,1.411768,2.740676,,,,,,,,,
559,4.658333,-2.946135,1.411709,2.740808,,,,,,,,,
560,4.666667,-2.946890,1.411737,2.740971,,,,,,,,,
561,4.675000,-2.947775,1.411733,2.741152,,,,,,,,,
562,4.683333,-2.949096,1.411730,2.741292,,,,,,,,,
563,4.691667,-2.950558,1.411781,2.741655,,,,,,,,,
564,4.700000,-2.951884,1.411793,2.742160,,,,,,,,,
565,4.708333,-2.952998,1.411843,2.742640,,,,,,,,,
566,4.716667,-2.954175,1.411782,2.743153,,,,,,,,,
567,4.725000,-2.955364,1.411752,2.743755,,,,,,,,,
568,4.733333,-2.956345,1.411854,2.744768,,,,,,,,,
569,4.741667,-2.957394,1.411926,2.745806,,,,,,,,,
570,4.750000,-2.958464,1.411957,2.746832,,,,,,,,,
571,4.758333,-2.959624,1.412013,2.747782,,,,,,,,,
572,4.766667,-2.960720,1.412212,2.748947,,,,,,,,,
573,4.775000,-2.961756,1.412647,2.750163,,,,,,,,,
574,4.783333,-2.962775,1.413176,2.751484,,,,,,,,,
575,4.791667,-2.963594,1.414179,2.753193,,,,,,,,,
576,4.800000,-2.964537,1.415606,2.755153,,,,,,,,,
577,4.808333,-2.965619,1.417109,2.757066,,,,,,,,,
578,4.816667,-2.966550,1.419147,2.759346,,,,,,,,,
579,4.825000,-2.967450,1.421469,2.761504,,,,,,,,,
580,4.833333,-2.968333,1.424504,2.764073,,,,,,,,,
581,4.841667,-2.969553,1.427445,2.766694,,,,,,,,,
582,4.850000,-2.970980,1.431077,2.769716,,,,,,,,,
583,4.858333,-2.972607,1.434718,2.772756,,,,,,,,,
584,4.866667,-2.974126,1.438937,2.775617,,,,,,,,,
585,4.875000,-2.975610,1.443741,2.779079,,,,,,,,,
586,4.883333,-2.977119,1.448616,2.782938,,,,,,,,,
587,4.891667,-2.978771,1.454214,2.786421,,,,,,,,,
588,4.900000,-2.980558,1.459911,2.790347,,,,,,,,,
589,4.908333,-2.982380,1.466359,2.794396,,,,,,,,,
590,4.916667,-2.984075,1.473073,2.798669,,,,,,,,,
591,4.925000,-2.985819,1.480261,2.802902,,,,,,,,,
592,4.933333,-2.987783,1.487957,2.807616,,,,,,,,,
593,4.941667,-2.989573,1.495787,2.812499,,,,,,,,,
594,4.950000,-2.991442,1.504297,2.817357,,,,,,,,,
595,4.958333,-2.993286,1.513336,2.822734,,,,,,,,,
596,4.966667,-2.995033,1.522512,2.827955,,,,,,,,,
597,4.975000,-2.997015,1.532142,2.833515,,,,,,,,,
598,4.983333,-2.998979,1.542080,2.839217,,,,,,,,,
599,4.991667,-3.001100,1.552649,2.845095,,,,,,,,,
600,5.000000,-3.003052,1.563423,2.850976,,,,,,,,,
601,5.008333,-3.005058,1.574347,2.857100,,,,,,,,,
602,5.016667,-3.007416,1.586016,2.863729,,,,,,,,,
603,5.025000,-3.009755,1.597492,2.869937,,,,,,,,,
604,5.033333,-3.011987,1.609780,2.876824,,,,,,,,,
605,5.041667,-3.014325,1.621880,2.883305,,,,,,,,,
606,5.050000,-3.017013,1.634621,2.890246,,,,,,,,,
607,5.058333,-3.019366,1.647645,2.897301,,,,,,,,,
608,5.066667,-3.021694,1.660746,2.904373,,,,,,,,,
609,5.075000,-3.024044,1.674407,2.911860,,,,,,,,,
610,5.083333,-3.026876,1.688134,2.918997,,,,,,,,,
611,5.091667,-3.029267,1.702113,2.926384,,,,,,,,,
612,5.100000,-3.031432,1.716406,2.934076,,,,,,,,,
613,5.108333,-3.033915,1.730966,2.941414,,,,,,,,,
614,5.116667,-3.036444,1.745702,2.949114,,,,,,,,,
615,5.125000,-3.038746,1.760787,2.956637,,,,,,,,,
616,5.133333,-3.040904,1.775709,2.964337,,,,,,,,,
617,5.141667,-3.043013,1.791142,2.972325,,,,,,,,,
618,5.150000,-3.045329,1.806713,2.980505,,,,,,,,,
619,5.158333,-3.047632,1.822162,2.988593,,,,,,,,,
620,5.166667,-3.049412,1.838047,2.996780,,,,,,,,,
621,5.175000,-3.051303,1.853605,3.004648,,,,,,,,,
622,5.183333,-3.053164,1.869224,3.013002,,,,,,,,,
623,5.191667,-3.054929,1.885068,3.021053,,,,,,,,,
624,5.200000,-3.056570,1.900720,3.029252,,,,,,,,,
625,5.208333,-3.057863,1.916431,3.037305,,,,,,,,,
626,5.216667,-3.058837,1.932057,3.045789,,,,,,,,,
627,5.225000,-3.059792,1.947642,3.053712,,,,,,,,,
628,5.233333,-3.060436,1.963169,3.061921,,,,,,,,,
629,5.241667,-3.060709,1.978621,3.070131,,,,,,,,,
630,5.250000,-3.061021,1.993799,3.078309,,,,,,,,,
631,5.258333,-3.061204,2.009247,3.086242,,,,,,,,,
632,5.266667,-3.061107,2.024302,3.094011,,,,,,,,,
633,5.275000,-3.060924,2.039414,3.101715,,,,,,,,,
634,5.283333,-3.060331,2.054331,3.109283,,,,,,,,,
635,5.291667,-3.059739,2.069426,3.116863,,,,,,,,,
636,5.300000,-3.059021,2.083958,3.124410,,,,,,,,,
637,5.308333,-3.057867,2.098566,3.131832,,,,,,,,,
638,5.316667,-3.056672,2.112927,3.139321,,,,,,,,,
639,5.325000,-3.055297,2.127101,3.146832,,,,,,,,,
640,5.333333,-3.053754,2.141263,3.153934,,,,,,,,,
641,5.341667,-3.051806,2.155291,3.160702,,,,,,,,,
642,5.350000,-3.049442,2.169236,3.167260,,,,,,,,,
643,5.358333,-3.047035,2.183277,3.173635,,,,,,,,,
644,5.366667,-3.044659,2.197287,3.179960,,,,,,,,,
645,5.375000,-3.041855,2.211379,3.185817,,,,,,,,,
646,5.383333,-3.038867,2.225394,3.191816,,,,,,,,,
647,5.391667,-3.035873,2.239612,3.197598,,,,,,,,,
648,5.400000,-3.032455,2.253776,3.203166,,,,,,,,,
649,5.408333,-3.029316,2.267750,3.208403,,,,,,,,,
650,5.416667,-3.025697,2.281991,3.213439,,,,,,,,,
651,5.425000,-3.022236,2.296092,3.218164,,,,,,,,,
652,5.433333,-3.018415,2.310546,3.222641,,,,,,,,,
653,5.441667,-3.014558,2.324766,3.226888,,,,,,,,,
654,5.450000,-3.010693,2.338883,3.230641,,,,,,,,,
655,5.458333,-3.006823,2.353142,3.234352,,,,,,,,,
656,5.466667,-3.002557,2.367551,3.238029,,,,,,,,,
657,5.475000,-2.998433,2.381722,3.241055,,,,,,,,,
658,5.483333,-2.994242,2.395832,3.244365,,,,,,,,,
659,5.491667,-2.989733,2.409853,3.247004,,,,,,,,,
660,5.500000,-2.985245,2.423902,3.249516,,,,,,,,,
661,5.508333,-2.980725,2.437761,3.251651,,,,,,,,,
662,5.516667,-2.975586,2.451344,3.253375,,,,,,,,,
663,5.525000,-2.970671,2.465389,3.255162,,,,,,,,,
664,5.533333,-2.965742,2.478720,3.256571,,,,,,,,,
665,5.541667,-2.960328,2.491906,3.257869,,,,,,,,,
666,5.550000,-2.954843,2.504811,3.258615,,,,,,,,,
667,5.558333,-2.949248,2.517442,3.259180,,,,,,,,,
668,5.566667,-2.943642,2.529876,3.259685,,,,,,,,,
669,5.575000,-2.938119,2.541924,3.259822,,,,,,,,,
670,5.583333,-2.932575,2.553630,3.259784,,,,,,,,,
671,5.591667,-2.926527,2.565188,3.259419,,,,,,,,,
672,5.600000,-2.920778,2.576561,3.259264,,,,,,,,,
673,5.608333,-2.914858,2.587416,3.258601,,,,,,,,,
674,5.616667,-2.908828,2.598160,3.258176,,,,,,,,,
675,5.625000,-2.902927,2.608486,3.257504,,,,,,,,,
676,5.633333,-2.897290,2.618360,3.256982,,,,,,,,,
677,5.641667,-2.891802,2.628360,3.256965,,,,,,,,,
678,5.650000,-2.886147,2.637329,3.255895,,,,,,,,,
679,5.658333,-2.880466,2.646384,3.255651,,,,,,,,,
680,5.666667,-2.875409,2.655027,3.255136,,,,,,,,,
681,5.675000,-2.870327,2.663052,3.254908,,,,,,,,,
682,5.683333,-2.865391,2.670901,3.254715,,,,,,,,,
683,5.691667,-2.860166,2.678268,3.254639,,,,,,,,,
684,5.700000,-2.855327,2.685234,3.254659,,,,,,,,,
685,5.708333,-2.850138,2.691716,3.254694,,,,,,,,,
686,5.716667,-2.844699,2.697884,3.254878,,,,,,,,,
687,5.725000,-2.839525,2.703648,3.254885,,,,,,,,,
688,5.733333,-2.834373,2.708897,3.255327,,,,,,,,,
689,5.741667,-2.829065,2.713864,3.256001,,,,,,,,,
690,5.750000,-2.823994,2.718247,3.256731,,,,,,,,,
691,5.758333,-2.818906,2.722346,3.257880,,,,,,,,,
692,5.766667,-2.813714,2.725704,3.258912,,,,,,,,,
693,5.775000,-2.808569,2.728773,3.260431,,,,,,,,,
694,5.783333,-2.803210,2.731012,3.261482,,,,,,,,,
695,5.791667,-2.798100,2.732937,3.263025,,,,,,,,,
696,5.800000,-2.792547,2.734111,3.264317,,,,,,,,,
697,5.808333,-2.787244,2.734579,3.265701,,,,,,,,,
698,5.816667,-2.781600,2.734715,3.267302,,,,,,,,,
699,5.825000,-2.776108,2.733911,3.268791,,,,,,,,,
700,5.833333,-2.770528,2.732576,3.270455,,,,,,,,,
701,5.841667,-2.764879,2.730412,3.272362,,,,,,,,,
702,5.850000,-2.759412,2.727879,3.274418,,,,,,,,,
703,5.858333,-2.753740,2.724564,3.276334,,,,,,,,,
704,5.866667,-2.748110,2.720617,3.278425,,,,,,,,,
705,5.875000,-2.742423,2.716131,3.280647,,,,,,,,,
706,5.883333,-2.736594,2.711071,3.282582,,,,,,,,,
707,5.891667,-2.730866,2.705382,3.284800,,,,,,,,,
708,5.900000,-2.724693,2.699149,3.287153,,,,,,,,,
709,5.908333,-2.718801,2.692218,3.289484,,,,,,,,,
710,5.916667,-2.712358,2.684844,3.291799,,,,,,,,,
711,5.925000,-2.706209,2.676571,3.294090,,,,,,,,,
712,5.933333,-2.699662,2.667949,3.296624,,,,,,,,,
713,5.941667,-2.693217,2.658588,3.299166,,,,,,,,,
714,5.950000,-2.686824,2.648483,3.301656,,,,,,,,,
715,5.958333,-2.680109,2.637906,3.304406,,,,,,,,,
716,5.966667,-2.673502,2.626918,3.307192,,,,,,,,,
717,5.975000,-2.666764,2.615340,3.310097,,,,,,,,,
718,5.983333,-2.660184,2.603262,3.313071,,,,,,,,,
719,5.991667,-2.653548,2.590660,3.316430,,,,,,,,,
720,6.000000,-2.646787,2.577991,3.320026,,,,,,,,,
721,6.008333,-2.640417,2.564663,3.323555,,,,,,,,,
722,6.016667,-2.633906,2.551068,3.327331,,,,,,,,,
723,6.025000,-2.627181,2.537455,3.331768,,,,,,,,,
724,6.033333,-2.620500,2.523277,3.335919,,,,,,,,,
725,6.041667,-2.613953,2.508850,3.340401,,,,,,,,,
726,6.050000,-2.607161,2.494446,3.345250,,,,,,,,,
727,6.058333,-2.599807,2.479956,3.350274,,,,,,,,,
728,6.066667,-2.592710,2.465051,3.354976,,,,,,,,,
729,6.075000,-2.585504,2.450226,3.360055,,,,,,,,,
730,6.083333,-2.578160,2.435249,3.365505,,,,,,,,,
731,6.091667,-2.570781,2.420210,3.370719,,,,,,,,,
732,6.100000,-2.563622,2.404859,3.376226,,,,,,,,,
733,6.108333,-2.556268,2.389490,3.381836,,,,,,,,,
734,6.116667,-2.548178,2.374380,3.387857,,,,,,,,,
735,6.125000,-2.540183,2.358548,3.393453,,,,,,,,,
736,6.133333,-2.532155,2.342841,3.398999,,,,,,,,,
737,6.141667,-2.523808,2.327286,3.405089,,,,,,,,,
738,6.150000,-2.515762,2.311742,3.410469,,,,,,,,,
739,6.158333,-2.507466,2.295960,3.416337,,,,,,,,,
740,6.166667,-2.499455,2.280314,3.421473,,,,,,,,,
741,6.175000,-2.491440,2.264534,3.426697,,,,,,,,,
742,6.183333,-2.483105,2.248806,3.431347,,,,,,,,,
743,6.191667,-2.474518,2.233594,3.436507,,,,,,,,,
744,6.200000,-2.466134,2.217719,3.441219,,,,,,,,,
745,6.208333,-2.457487,2.202590,3.446222,,,,,,,,,
746,6.216667,-2.449147,2.186928,3.450571,,,,,,,,,
747,6.225000,-2.440273,2.171931,3.455594,,,,,,,,,
748,6.233333,-2.431549,2.156750,3.460308,,,,,,,,,
749,6.241667,-2.422760,2.141783,3.464434,,,,,,,,,
750,6.250000,-2.414065,2.126920,3.468454,,,,,,,,,
751,6.258333,-2.405171,2.112339,3.472094,,,,,,,,,
752,6.266667,-2.396303,2.097765,3.475454,,,,,,,,,
753,6.275000,-2.386835,2.083727,3.479009,,,,,,,,,
754,6.283333,-2.378120,2.069621,3.481814,,,,,,,,,
755,6.291667,-2.368568,2.055806,3.484781,,,,,,,,,
756,6.300000,-2.359428,2.041895,3.487194,,,,,,,,,
757,6.308333,-2.350066,2.028376,3.489940,,,,,,,,,
758,6.316667,-2.340561,2.015156,3.492623,,,,,,,,,
759,6.325000,-2.331601,2.002062,3.494384,,,,,,,,,
760,6.333333,-2.321706,1.989341,3.496201,,,,,,,,,
761,6.341667,-2.312157,1.976994,3.497604,,,,,,,,,
762,6.350000,-2.302697,1.965334,3.499260,,,,,,,,,
763,6.358333,-2.292854,1.953795,3.500392,,,,,,,,,
764,6.366667,-2.282727,1.942555,3.501688,,,,,,,,,
765,6.375000,-2.272836,1.931620,3.502530,,,,,,,,,
766,6.383333,-2.263019,1.920882,3.503086,,,,,,,,,
767,6.391667,-2.252769,1.910920,3.503617,,,,,,,,,
